,trip_start_geog_Long,trip_start_geog_Lat,trip_end_geog_Long,trip_end_geog_Lat,time_start,time_end,trip_distance_meters,trip_duration_seconds
809,22.96098,40.612773333333294,22.935808333333306,40.6358916666667,22,22,3845,454
810,22.9594683333333,40.600735,22.966386666666693,40.61544666666671,0,0,1927,378
811,22.9552566666667,40.5984416666667,22.97261,40.61541,6,6,2808,594
812,22.94359,40.636168333333295,22.949666666666694,40.682320000000004,0,0,6053,856
813,22.9596083333333,40.597,22.947020000000002,40.590591666666704,16,16,1477,297
814,22.9933333333333,40.601898333333295,22.9712383333333,40.605455,11,11,2202,431
815,22.9439083333333,40.6360183333333,22.952161666666694,40.6298216666667,18,19,1042,252
816,22.8539733333333,40.69093166666672,22.9466733333333,40.63411,15,16,10505,1348
817,22.945008333333305,40.6406616666667,22.9509,40.642678333333286,14,14,579,198
818,22.9431583333333,40.6364533333333,22.9324366666667,40.65144166666671,22,22,2083,427
819,22.970126666666694,40.6091783333333,22.9568016666667,40.629633333333295,10,10,2634,512
820,22.938888333333306,40.63424000000001,22.947979999999998,40.590575,5,5,5439,734
821,22.99594,40.6034783333333,22.957685,40.607185,8,9,3953,800
822,22.93967,40.6358483333333,22.9676116666667,40.599975,5,5,5343,624
823,22.963823333333305,40.60718166666671,22.952981666666695,40.6270883333333,12,13,2928,573
824,22.933256666666693,40.694573333333295,22.920698333333306,40.73095166666671,17,17,4413,426
825,22.95157,40.5996316666667,22.956708333333307,40.59001166666671,16,17,1343,274
826,22.904729999999997,40.65521500000001,22.940633333333306,40.636011666666704,8,8,3714,471
827,22.955966666666693,40.596945,22.951413333333306,40.58410666666671,17,17,1705,364
828,22.9666083333333,40.62014,22.953381666666694,40.6358966666667,1,2,2443,364
829,22.9729216666667,40.616355,22.9285066666667,40.6439033333333,11,12,4939,894
830,22.9630583333333,40.613063333333294,22.958354999999997,40.600545000000004,12,12,1733,530
831,22.9430883333333,40.6364983333333,22.915371666666694,40.65081,12,12,2992,618
832,22.9488533333333,40.6264433333333,22.9537666666667,40.6053116666667,23,23,2660,311
833,22.9689216666667,40.61052,22.9298816666667,40.6503816666667,10,11,6557,2105
834,22.953026666666695,40.63115,22.975878333333306,40.60769000000001,14,15,3449,842
835,22.96426,40.6296066666667,22.9232816666667,40.6541133333333,21,21,4611,783
836,22.9349283333333,40.683409999999995,22.9457516666667,40.6626166666667,14,14,2906,551
837,22.938155,40.6345,22.97087,40.6060433333333,14,14,4435,787
838,22.957155,40.610275,22.9385466666667,40.634545,22,22,3584,475
839,22.9570116666667,40.65784,22.922133333333306,40.6741016666667,18,18,4290,1103
840,22.9595916666667,40.6226866666667,22.942135,40.633235,15,15,1961,434
841,22.9242516666667,40.67062,22.94057,40.63762,19,19,4500,909
842,22.9626133333333,40.6199333333333,22.9504016666667,40.6344366666667,11,11,1969,322
843,22.96078,40.613170000000004,22.9481183333333,40.629459999999995,15,15,2115,415
844,22.94807,40.6383483333333,22.9713433333333,40.5953533333333,9,9,5647,985
845,22.9538483333333,40.6007383333333,22.944908333333306,40.641673333333294,0,0,5328,590
846,22.9226866666667,40.6532166666667,22.9317983333333,40.6386233333333,12,12,2189,635
847,22.974781666666694,40.608163333333295,22.961515,40.615883333333294,13,13,1733,641
848,22.949698333333306,40.6329983333333,22.9739933333333,40.61926,2,2,2857,413
849,22.992286666666693,40.556701666666704,22.984511666666695,40.54833666666672,18,18,1402,223
850,22.9725966666667,40.616405,22.9498766666667,40.628558333333295,11,11,2624,684
851,22.944275,40.6402166666667,22.956048333333307,40.6344733333333,17,17,1177,206
852,22.98384,40.6015983333333,22.9607783333333,40.604943333333296,11,11,2225,526
853,22.9548233333333,40.5996766666667,22.953889999999998,40.619643333333286,1,1,2249,245
854,22.975929999999998,40.6079366666667,22.959616666666694,40.632678333333295,8,8,2826,645
855,22.95385,40.61075,22.939485,40.6396,16,16,4045,687
856,22.954076666666694,40.6122516666667,22.942685,40.635065000000004,7,7,2981,534
857,22.948571666666695,40.626743333333295,22.95382,40.594218333333295,14,14,3738,411
858,22.9609766666667,40.61278,22.9465066666667,40.6338983333333,8,8,2766,579
859,22.9485416666667,40.5825683333333,22.935866666666694,40.6465066666667,18,19,8982,1983
860,22.9524016666667,40.6315466666667,22.9788083333333,40.6171816666667,18,19,3286,819
861,22.9702866666667,40.600175,22.9523333333333,40.6317433333333,13,13,3984,1522
862,22.9532566666667,40.6068866666667,22.985528333333306,40.6115866666667,11,11,3093,1128
